SAMPN,LISTD,HADDR,ADVLT,TOTVEH,DWELL,YRMOV,RENT,DIARY,ENGL,HHSIZE,NPHON,NFAX,NOPHO,PHSER,SHPHN,SHNUM,ETHNC,INCLV,INCOM,INCOME,ASSN,DPHON,NVIST,NPLAC,NTRIPS,NOWRK,NOSTU,OWNSH,EACCT,CPA,DAYOFWK,HBW,HBO,NHB,MOTTRIP
1075359,1,9075359,8,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,443,2,0,1,0,0,0,2,2,68,5,0,0,0,0
1076748,2,9076748,3,0,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,394,2,0,1,0,0,0,2,2,14,5,0,0,0,0
1080497,1,9080497,2,0,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,435,2,0,1,0,0,0,2,2,4,4,0,0,0,0
1080720,1,9080720,2,0,3,2,1,1,2,1,1,,2,,2,,1,1,2,10000,373,2,0,1,0,0,0,2,2,5,5,0,0,0,0
1080961,1,9080961,1,1,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,419,2,0,1,0,0,0,2,2,6,2,0,0,0,0
1080968,1,9080968,2,1,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,391,2,0,3,2,1,0,2,2,6,2,2,0,0,2
1081590,1,9081590,2,0,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,434,2,0,1,0,0,0,2,2,11,3,0,0,0,0
1085326,1,9085326,2,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,390,2,0,3,2,0,0,2,2,40,1,0,2,0,0
1086128,1,9086128,2,1,3,3,1,1,2,2,1,,2,,2,,2,1,2,10000,378,2,0,8,6,0,0,2,2,49,3,0,4,2,6
1087753,1,9087753,2,1,1,3,2,1,2,2,2,1,2,,2,,2,1,2,10000,387,2,0,8,6,1,0,2,2,63,5,2,2,2,6
1087773,1,9087773,8,0,2,3,2,1,2,2,1,,2,,2,,1,1,2,10000,399,2,0,6,4,0,0,2,2,63,3,0,4,0,4
1088067,1,9088067,1,5,1,3,2,1,2,3,1,,2,,2,,2,1,2,10000,387,2,0,20,17,3,0,2,2,65,5,6,1,10,17
1091924,1,9091924,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,435,2,0,3,2,0,0,2,2,32,4,0,2,0,2
1093865,1,9093865,3,1,2,3,2,1,2,2,1,,2,,2,,2,1,2,10000,420,2,0,6,4,1,0,2,2,6,3,2,2,0,4
1093933,1,9093933,3,0,3,3,1,1,2,1,1,,2,,2,,1,1,2,10000,426,2,0,1,0,0,0,2,2,6,2,0,0,0,0
1094311,1,9094311,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,439,2,0,10,8,0,0,2,2,65,1,0,8,0,8
1099566,1,9099566,3,0,1,3,2,1,2,1,2,1,2,,2,,2,1,2,10000,435,2,0,6,5,0,0,2,2,26,4,0,2,3,5
1100730,1,9100730,3,0,3,2,1,1,2,1,1,,2,,2,,99,1,2,10000,441,2,0,7,6,0,0,2,2,52,3,0,2,4,2
1103681,2,9103681,3,2,2,3,2,2,2,2,1,,2,,2,,1,1,2,10000,434,2,0,2,0,0,0,2,2,52,3,0,0,0,0
1107748,1,9107748,3,0,3,3,1,1,2,1,1,,2,,2,,1,1,2,10000,443,2,0,5,4,0,0,2,2,4,5,0,2,2,0
1001410,1,9001410,1,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,142,2,0,5,4,0,0,2,2,58,5,0,2,2,2
1001957,1,9001957,2,0,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,139,2,0,4,3,0,0,2,2,5,2,0,2,1,3
1001968,1,9001968,8,0,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,140,2,0,1,0,0,0,2,2,5,3,0,0,0,0
1002058,1,9002058,2,0,3,3,1,1,2,1,1,,2,,2,,1,1,2,10000,140,2,0,1,0,0,0,2,2,5,3,0,0,0,0
1002084,1,9002084,1,0,2,3,1,1,2,1,1,,2,,2,,1,1,2,10000,142,2,0,1,0,0,0,2,2,5,5,0,0,0,0
1002157,1,9002157,2,1,3,3,1,1,2,6,1,,2,,2,,1,1,2,10000,141,2,0,6,0,0,1,2,2,5,4,0,0,0,0
1002163,1,9002163,1,2,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,141,2,0,6,5,0,0,2,2,5,4,0,2,3,5
1002404,1,9002404,1,1,2,3,2,1,2,1,1,,1,1,2,,1,1,2,10000,139,2,0,10,9,1,0,2,2,5,2,1,5,3,8
1002408,1,9002408,1,0,3,3,1,1,2,1,1,,2,,2,,1,1,2,10000,140,2,0,2,1,0,0,2,2,5,3,0,1,0,1
1002603,1,9002603,1,0,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,139,2,0,8,7,0,0,2,2,5,2,0,6,1,3
1003195,1,9003195,1,2,1,3,2,1,2,1,3,1,2,,2,,2,1,2,10000,141,2,0,6,5,0,0,2,2,12,4,0,2,3,5
1003246,1,9003246,2,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,141,2,0,1,0,0,0,2,2,12,4,0,0,0,0
1003347,1,9003347,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,141,2,0,1,0,0,0,2,2,12,4,0,0,0,0
1003912,1,9003912,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,139,2,0,5,4,0,0,2,2,12,2,0,2,2,4
1005673,1,9005673,1,3,1,3,2,1,2,4,2,1,1,1,2,,2,1,2,10000,357,2,0,28,24,2,1,2,2,37,3,3,11,10,18
1006036,1,9006036,2,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,204,2,0,1,0,0,0,2,2,39,4,0,0,0,0
1006529,1,9006529,1,1,3,3,1,1,2,1,1,,1,1,2,,2,1,2,10000,256,1,0,1,0,0,0,1,2,30,2,0,0,0,0
1006949,1,9006949,2,2,2,2,2,1,2,2,1,,2,,2,,2,1,2,10000,216,2,0,11,9,1,0,2,2,22,2,2,6,1,9
1007270,1,9007270,2,1,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,210,2,0,3,2,0,0,2,2,11,3,0,2,0,2
1007556,1,9007556,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,204,2,0,10,8,1,0,2,9,15,4,0,6,2,8
1007579,1,9007579,8,1,3,2,1,1,2,2,1,,2,,2,,1,1,2,10000,204,2,0,6,4,0,0,2,2,15,4,0,4,0,4
1007626,1,9007626,1,1,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,208,2,0,2,0,0,0,2,2,19,1,0,0,0,0
1007665,1,9007665,2,2,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,218,2,0,6,4,1,0,2,2,19,4,0,3,1,4
1007705,1,9007705,1,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,201,2,0,7,6,0,0,2,2,19,1,0,4,2,6
1007932,1,9007932,8,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,256,2,0,3,2,0,0,2,2,39,2,0,2,0,0
1008195,1,9008195,1,1,3,1,1,1,2,1,1,,2,,2,,2,1,2,10000,204,2,0,6,5,0,1,2,1,8,4,0,4,1,5
1009728,1,9009728,1,2,1,3,2,1,2,3,2,1,2,,2,,2,1,2,10000,236,2,0,3,0,1,0,1,2,35,1,0,0,0,0
1011530,1,9011530,3,1,2,3,2,1,2,1,1,,2,,2,,2,1,2,10000,262,2,0,4,3,0,0,2,2,14,3,0,2,1,3
1011818,1,9011818,2,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,236,2,0,1,0,0,0,2,2,36,1,0,0,0,0
1012097,1,9012097,2,2,1,3,2,1,2,3,2,1,2,,2,,2,1,2,10000,223,2,0,11,8,1,1,2,2,11,2,2,6,0,4
1012833,1,9012833,3,1,5,3,2,1,2,1,1,,2,,2,,4,1,2,10000,254,2,0,6,5,0,0,2,2,71,5,0,4,1,5
1013302,1,9013302,3,0,3,3,2,1,2,1,1,,2,,2,,99,1,2,10000,259,2,0,3,2,0,0,2,2,65,5,0,2,0,0
1015627,1,9015627,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,236,2,0,8,7,1,0,2,2,70,1,4,2,1,7
1015746,1,9015746,1,0,3,2,1,1,2,1,1,,2,,2,,2,1,2,10000,258,2,0,3,2,0,0,2,2,15,4,0,2,0,2
1016609,1,9016609,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,243,2,0,5,4,0,0,2,2,67,1,0,4,0,4
1016992,1,9016992,3,1,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,259,2,0,14,12,0,0,2,2,68,5,0,8,4,12
1017467,1,9017467,3,2,1,3,2,1,2,1,2,1,2,,2,,1,1,2,10000,257,2,0,3,2,1,0,2,2,13,3,2,0,0,2
1017899,1,9017899,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,218,2,0,3,2,0,0,2,2,15,4,0,2,0,2
1018396,1,9018396,2,1,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,219,1,0,4,2,0,0,2,9,66,5,0,2,0,2
1020797,1,9020797,1,2,1,2,1,1,2,4,1,,2,,2,,2,1,2,10000,225,2,0,8,4,1,0,2,2,71,4,2,2,0,4
1022115,1,9022115,2,2,2,3,2,1,2,2,1,,2,,2,,2,1,2,10000,258,2,0,6,4,0,0,2,2,64,4,0,4,0,4
1023054,1,9023054,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,218,2,0,3,2,0,0,2,2,4,4,0,2,0,2
1023904,1,9023904,3,0,2,3,2,1,2,2,1,,2,,2,,2,1,2,10000,263,2,0,4,2,0,0,2,2,54,4,0,2,0,0
1025425,1,9025425,3,1,3,3,2,1,2,1,1,,2,,2,,2,1,2,10000,260,2,0,8,7,0,0,2,2,67,1,0,6,1,7
1027675,1,9027675,2,0,3,2,1,1,2,1,1,,2,,2,,2,1,2,10000,243,2,0,3,2,0,0,2,2,68,1,0,2,0,2
1028328,1,9028328,1,0,3,3,1,1,2,1,1,,2,,2,,2,1,2,10000,257,2,0,4,3,0,0,2,2,15,3,0,2,1,3
1029771,1,9029771,3,1,3,1,1,1,2,1,1,,2,,2,,2,1,2,10000,260,2,0,4,3,1,1,2,2,1,1,2,0,1,3
1030716,1,9030716,3,1,1,2,1,1,2,3,1,,1,3,2,,1,1,2,10000,256,2,0,18,15,0,2,2,2,52,2,0,14,1,15
1030997,1,9030997,1,1,1,1,1,1,2,4,1,,1,4,2,,5,1,2,10000,231,2,0,40,36,1,3,2,2,52,3,1,27,8,32
1031014,1,9031014,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,258,2,0,3,2,0,0,2,2,52,4,0,2,0,2
1031269,1,9031269,1,0,3,2,1,1,2,1,1,,2,,2,,1,1,2,10000,243,2,0,1,0,0,0,2,2,4,1,0,0,0,0
1031351,1,9031351,3,1,3,2,1,1,2,1,1,,2,,2,,1,1,2,10000,262,2,0,3,2,0,0,2,2,5,3,0,2,0,2
1031483,1,9031483,3,1,1,3,2,1,2,2,1,,2,,2,,1,1,2,10000,264,2,0,2,0,0,0,2,2,71,5,0,0,0,0
1032243,1,9032243,8,0,2,2,2,1,2,1,1,,2,,2,,2,1,2,10000,243,2,0,3,2,1,0,2,2,10,1,2,0,0,1
1032714,1,9032714,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,260,2,0,1,0,0,0,2,2,64,1,0,0,0,0
1033319,1,9033319,1,1,5,3,2,1,2,1,1,,2,,2,,2,1,2,10000,247,2,0,1,0,0,0,2,2,62,5,0,0,0,0
1033344,1,9033344,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,247,2,0,8,6,0,0,2,2,62,5,0,4,2,6
1034117,1,9034117,3,0,3,2,1,1,2,1,1,,2,,2,,2,1,2,10000,259,2,0,1,0,0,0,2,2,28,5,0,0,0,0
1034127,1,9034127,1,1,5,3,2,1,2,1,1,,1,1,2,,2,1,2,10000,255,2,0,6,5,1,0,2,2,25,1,1,1,3,5
1035526,1,9035526,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,256,2,0,4,3,0,0,2,2,52,2,0,2,1,3
1035731,1,9035731,3,0,2,2,1,1,2,1,1,,2,,2,,1,1,2,10000,260,2,0,5,4,1,0,2,2,2,1,1,1,2,4
1036379,1,9036379,3,0,3,1,1,1,2,1,1,,2,,2,,2,1,2,10000,253,2,0,3,2,0,1,2,2,1,4,0,2,0,2
1036399,1,9036399,2,0,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,240,2,0,1,0,0,0,2,2,5,5,0,0,0,0
1036411,1,9036411,2,0,2,3,2,1,2,3,1,,2,,2,,1,1,2,10000,256,2,0,12,9,1,0,2,2,5,2,2,6,1,4
1036422,1,9036422,2,1,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,254,2,0,7,6,0,0,2,2,6,5,0,6,0,4
1036499,1,9036499,1,2,3,3,1,1,2,3,1,,2,,2,,2,1,2,10000,229,2,0,15,12,0,3,2,2,58,1,0,2,10,12
1038231,1,9038231,2,1,3,3,1,1,2,1,1,,2,,2,,1,1,2,10000,253,2,0,6,5,0,0,2,2,4,4,0,4,1,5
1038588,1,9038588,2,1,2,3,2,1,2,2,1,,2,,2,,2,1,2,10000,253,2,0,8,6,0,0,2,2,52,4,0,6,0,6
1038892,1,9038892,1,0,1,3,2,1,2,2,1,,2,,2,,1,1,2,10000,245,2,0,6,4,1,0,2,2,5,3,2,2,0,4
1039328,1,9039328,8,1,1,3,2,1,2,3,1,,2,,2,,1,1,2,10000,219,2,0,3,0,0,0,2,2,3,5,0,0,0,0
1042520,1,9042520,2,2,1,3,2,1,2,3,2,1,2,,2,,2,1,2,10000,237,2,0,7,4,2,0,2,2,51,2,4,0,0,4
1042680,1,9042680,1,1,2,3,2,1,2,2,1,,2,,2,,2,1,2,10000,255,2,0,6,4,1,0,2,2,48,1,0,4,0,4
1042729,1,9042729,1,0,2,3,2,1,2,1,1,,2,,2,,2,1,2,10000,222,2,0,3,2,0,0,2,2,3,1,0,2,0,2
1044528,1,9044528,3,1,2,3,2,1,2,1,1,,2,,2,,2,1,2,10000,259,2,0,3,2,0,0,2,2,61,5,0,2,0,2
1045121,1,9045121,1,1,1,3,2,1,2,1,1,,1,1,2,,1,1,2,10000,251,2,0,5,4,0,0,2,2,6,2,0,2,2,4
1045199,1,9045199,3,1,2,3,1,1,2,1,1,,2,,2,,2,1,2,10000,262,2,0,3,2,0,0,2,2,59,3,0,2,0,2
1045434,1,9045434,1,1,1,3,1,1,2,2,1,,2,,2,,1,1,2,10000,238,2,0,15,13,0,0,2,2,11,3,0,10,3,13
1046317,1,9046317,8,1,1,3,2,1,2,2,1,,2,,2,,1,1,2,10000,252,2,0,2,0,0,0,2,2,52,3,0,0,0,0
1046367,1,9046367,1,1,1,3,2,1,2,1,1,,1,1,2,,1,1,2,10000,257,2,0,3,2,1,0,2,2,52,3,2,0,0,2
1046511,1,9046511,1,1,1,3,2,1,2,4,1,,2,,2,,2,1,2,10000,223,2,0,18,14,0,3,2,2,59,2,0,6,8,14
1046889,1,9046889,3,0,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,257,2,0,4,2,0,0,2,2,63,3,0,2,0,0
1047277,1,9047277,2,0,3,1,1,1,2,1,1,,1,1,2,,1,1,2,10000,254,1,0,7,6,0,0,2,2,14,5,0,4,2,6
1048168,1,9048168,3,1,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,259,2,0,1,0,0,0,2,2,63,5,0,0,0,0
1048183,1,9048183,1,0,3,3,1,1,2,1,1,,2,,2,,1,1,2,10000,218,1,0,3,2,0,0,2,2,63,4,0,2,0,2
1048435,1,9048435,1,0,3,2,1,1,2,2,2,1,2,,2,,2,1,2,10000,233,2,0,2,0,0,0,2,2,63,5,0,0,0,0
1049237,1,9049237,2,1,2,3,2,1,2,3,1,,2,,2,,2,1,2,10000,252,2,0,5,2,2,0,2,2,63,3,2,0,0,2
1049262,1,9049262,8,1,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,252,2,0,19,18,0,0,2,2,63,3,0,8,10,18
1050469,1,9050469,3,1,3,2,1,1,2,1,1,,2,,2,,2,1,2,10000,259,2,0,1,0,0,0,2,2,60,5,0,0,0,0
1050885,1,9050885,1,1,3,3,1,1,2,1,1,,2,,2,,1,1,2,10000,247,2,0,9,8,0,0,2,2,69,5,0,6,2,8
1050995,1,9050995,2,1,2,3,2,1,2,2,2,0,2,,2,,1,1,2,10000,247,2,0,2,0,0,0,2,2,63,5,0,0,0,0
1051015,1,9051015,1,0,1,3,2,1,2,6,1,,2,,2,,5,1,2,10000,231,2,0,16,10,0,5,2,2,63,3,0,10,0,4
1051663,1,9051663,2,0,3,3,1,1,2,2,1,,2,,2,,1,1,2,10000,247,2,0,2,0,0,1,2,2,63,5,0,0,0,0
1051676,1,9051676,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,245,2,0,3,2,0,0,2,2,52,3,0,2,0,2
1052232,1,9052232,3,1,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,259,2,0,6,4,1,1,2,2,71,5,2,2,0,4
1052425,1,9052425,2,1,5,2,2,1,2,5,1,,2,,2,,98,1,2,10000,230,2,0,10,5,0,1,2,2,71,2,0,4,1,5
1052952,1,9052952,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,2,10000,264,2,0,3,2,0,0,2,2,71,5,0,2,0,2
1075411,1,9075411,1,1,1,3,2,1,2,2,1,,2,,2,,2,1,2,10000,379,2,0,6,4,0,0,2,2,70,4,0,4,0,4
1080216,1,9080216,8,2,2,3,2,1,2,5,1,,2,,2,,3,1,2,10000,404,2,0,13,8,2,3,2,1,2,1,2,6,0,6
1081003,1,9081003,2,0,1,3,2,1,2,1,1,,2,,2,,1,1,2,10000,373,2,0,1,0,0,0,2,2,5,5,0,0,0,0
1081030,1,9081030,2,2,1,3,2,1,2,2,2,0,2,,2,,98,1,2,10000,378,2,0,2,0,0,0,2,2,6,3,0,0,0,0
1086809,1,9086809,2,2,1,3,2,1,2,3,1,,2,,2,,2,1,2,10000,414,2,0,3,0,2,0,2,2,55,4,0,0,0,0
1088366,1,9088366,8,2,1,3,1,1,2,2,1,,2,,2,,2,1,2,10000,398,2,0,6,4,1,0,2,2,67,2,2,2,0,4
1090961,1,9090961,2,0,1,3,2,1,2,1,1,,2,,2,,4,1,2,10000,435,2,0,3,2,0,0,2,2,10,4,0,2,0,2
1091675,1,9091675,3,0,2,2,1,1,2,1,1,,2,,2,,98,1,2,10000,407,2,0,1,0,0,0,2,2,24,4,0,0,0,0
1105115,1,9105115,3,0,1,3,1,1,2,1,1,,2,,2,,1,1,2,10000,441,2,0,3,2,0,0,2,2,6,3,0,2,0,2
1105853,1,9105853,3,1,2,1,1,1,2,1,1,,2,,2,,2,1,2,10000,443,2,0,4,3,1,1,2,1,15,5,0,1,2,3
1080098,1,9080098,2,0,3,2,1,1,2,3,1,,2,,2,,1,1,3,20000,380,2,0,9,6,1,1,2,2,2,5,0,6,0,0
1080461,1,9080461,8,0,3,2,1,1,2,2,1,,2,,2,,2,1,3,20000,373,2,0,7,5,1,0,2,2,4,5,0,4,1,5
1081550,1,9081550,1,0,1,3,1,1,2,2,1,,2,,2,,1,1,3,20000,384,2,0,17,15,0,1,2,2,11,2,0,10,5,3
1085600,1,9085600,3,2,1,2,2,1,2,4,1,,2,,2,,2,1,3,20000,351,1,0,10,6,1,2,2,2,44,4,2,2,2,6
1088310,1,9088310,1,3,1,3,2,1,2,3,1,,2,,2,,2,1,3,20000,370,2,0,11,8,2,0,2,2,66,2,4,2,2,8
1097673,2,9097673,3,1,3,1,1,1,2,2,1,,2,,2,,1,1,3,20000,439,2,0,9,7,2,0,2,2,51,1,2,2,3,7
1015330,1,9015330,3,2,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,363,2,0,2,0,0,0,2,2,51,2,0,0,0,0
1023795,1,9023795,2,1,3,3,1,1,2,1,1,,2,,2,,2,1,3,20000,355,2,0,14,13,0,0,2,2,54,1,0,8,5,13
1024374,1,9024374,3,1,1,3,2,1,2,3,1,,2,,2,,2,1,3,20000,350,2,0,13,10,1,0,2,2,48,3,2,6,2,9
1075481,1,9075481,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,397,2,0,3,2,0,0,2,2,70,1,0,2,0,2
1076312,2,9076312,3,1,2,3,2,1,2,1,1,,2,,2,,1,1,3,20000,358,2,0,1,0,0,0,2,2,6,4,0,0,0,0
1077339,2,9077339,3,2,1,3,2,1,2,3,1,,2,,2,,2,1,3,20000,363,2,0,8,5,1,1,2,2,29,2,1,3,1,5
1077665,2,9077665,3,1,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,355,2,0,10,8,0,0,2,2,36,1,0,6,2,8
1078306,2,9078306,3,0,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,376,2,0,1,0,0,0,2,2,54,1,0,0,0,0
1080176,1,9080176,2,1,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,376,2,0,4,2,0,0,2,2,2,1,0,2,0,2
1080489,1,9080489,2,1,1,3,2,1,2,2,1,,2,,2,,1,1,3,20000,387,2,0,4,2,0,0,2,2,4,5,0,2,0,2
1080494,1,9080494,2,1,1,3,2,1,2,2,1,,2,,2,,1,1,3,20000,384,2,0,20,18,1,1,2,2,4,2,0,4,14,13
1080552,1,9080552,2,0,3,2,1,1,2,1,1,,2,,2,,1,1,3,20000,435,2,0,1,0,0,0,2,2,4,4,0,0,0,0
1080713,1,9080713,2,1,1,3,2,1,2,2,1,,2,,2,,1,1,3,20000,376,2,0,2,0,0,0,2,2,5,1,0,0,0,0
1080947,1,9080947,3,0,2,3,2,1,2,1,1,,2,,2,,1,1,3,20000,422,2,0,4,3,0,0,2,2,6,5,0,2,1,3
1081079,1,9081079,1,0,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,373,2,0,1,0,0,0,2,2,7,5,0,0,0,0
1081114,1,9081114,2,0,2,3,2,1,2,2,1,,2,,2,,2,1,3,20000,435,2,0,2,0,0,0,2,2,7,4,0,0,0,0
1081411,1,9081411,1,1,1,3,2,1,2,2,1,,2,,2,,1,1,3,20000,378,2,0,4,2,1,0,2,2,10,3,2,0,0,2
1081577,1,9081577,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,386,2,0,3,2,1,0,2,2,11,4,2,0,0,2
1081794,1,9081794,1,0,3,2,1,1,2,1,1,,2,,2,,2,1,3,20000,386,2,0,3,2,1,0,2,2,12,4,2,0,0,2
1082099,1,9082099,3,2,3,2,1,1,2,1,1,,2,,2,,2,1,3,20000,363,1,0,8,7,1,0,2,2,15,2,1,1,5,7
1082653,1,9082653,2,2,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,394,2,0,6,4,0,0,1,2,16,5,0,4,0,4
1082960,1,9082960,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,385,2,0,4,2,1,0,2,2,18,3,2,0,0,2
1084030,1,9084030,2,2,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,434,2,0,2,0,0,0,2,2,30,3,0,0,0,0
1084148,1,9084148,2,2,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,370,2,0,6,4,0,0,2,2,31,2,0,4,0,4
1084173,1,9084173,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,399,2,0,8,7,0,0,2,2,32,3,0,6,1,7
1084303,1,9084303,2,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,393,2,0,1,0,0,0,2,2,32,4,0,0,0,0
1084762,1,9084762,1,1,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,385,2,0,12,10,0,0,2,2,35,3,0,4,6,10
1085084,1,9085084,2,1,2,3,2,1,2,1,1,,2,,2,,2,1,3,20000,405,2,0,6,5,0,0,2,2,37,2,0,2,3,5
1085122,1,9085122,1,0,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,392,2,0,3,2,1,0,2,2,37,3,2,0,0,2
1085296,1,9085296,3,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,377,2,0,6,5,0,0,2,2,40,2,0,4,1,5
1085298,1,9085298,1,1,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,385,2,0,9,7,0,0,2,2,40,3,0,2,5,7
1085313,1,9085313,3,0,3,3,1,1,2,2,2,0,2,,2,,2,1,3,20000,419,2,0,6,4,0,0,2,2,40,2,0,4,0,4
1085737,1,9085737,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,387,2,0,8,6,0,0,2,2,48,5,0,6,0,6
1086028,1,9086028,1,2,1,3,2,1,2,2,1,,2,,2,,2,1,3,20000,370,2,0,2,0,0,0,2,2,48,2,0,0,0,0
1086374,1,9086374,3,2,1,3,2,1,2,2,1,,1,2,2,,5,1,3,20000,352,1,0,7,5,1,1,2,1,52,5,2,3,0,5
1086572,1,9086572,2,1,3,1,1,1,2,1,1,,1,2,2,,2,1,3,20000,406,2,0,6,5,1,1,2,2,53,3,0,4,1,5
1087164,1,9087164,1,0,2,3,2,1,2,1,1,,2,,2,,2,1,3,20000,370,2,0,6,5,0,0,2,2,58,2,0,2,3,5
1087767,1,9087767,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,406,2,0,1,0,0,0,2,2,63,3,0,0,0,0
1087845,1,9087845,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,411,2,0,8,7,0,0,2,2,64,1,0,6,1,7
1088323,1,9088323,1,1,1,2,2,1,2,2,1,,1,1,2,,2,1,3,20000,418,2,0,9,7,0,0,2,2,67,1,0,6,1,7
1091529,1,9091529,3,1,1,2,2,1,2,1,3,1,2,,2,,2,1,3,20000,418,2,0,1,0,0,0,2,2,2,1,0,0,0,0
1092009,1,9092009,3,1,1,3,2,1,2,2,3,0,2,,2,,2,1,3,20000,406,2,0,6,4,0,0,2,2,46,3,0,4,0,4
1092120,1,9092120,1,1,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,408,2,0,5,4,0,0,2,2,34,5,0,4,0,4
1092348,1,9092348,3,1,3,3,1,1,2,1,1,,2,,2,,2,1,3,20000,420,2,0,7,6,0,0,2,2,35,3,0,6,0,6
1092941,1,9092941,1,2,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,413,2,0,3,2,0,0,2,2,46,3,0,2,0,2
1093211,1,9093211,3,3,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,435,2,0,4,3,0,0,1,2,50,4,0,2,1,3
1093779,1,9093779,3,2,1,3,2,2,2,2,1,,2,,2,,2,1,3,20000,439,2,0,10,8,1,0,2,2,59,1,2,2,4,8
1094309,1,9094309,3,2,1,3,2,1,2,4,1,,2,,2,,2,1,3,20000,420,2,0,25,21,1,1,2,2,65,3,2,6,13,21
1094597,1,9094597,3,0,1,3,2,1,2,1,2,0,1,1,2,,2,1,3,20000,434,2,0,3,2,0,0,2,2,7,3,0,2,0,2
1094907,1,9094907,3,2,1,3,2,1,2,3,3,0,2,,2,,2,1,3,20000,401,2,0,12,9,2,2,2,2,71,5,4,3,2,9
1094997,1,9094997,3,1,3,3,1,1,2,2,1,,2,,2,,2,1,3,20000,413,2,0,4,2,2,1,2,2,39,3,2,0,0,2
1097056,2,9097056,3,0,1,3,1,1,2,6,1,,1,1,2,,1,1,3,20000,414,2,0,12,6,0,3,2,2,32,4,0,6,0,0
1099226,1,9099226,3,0,1,3,2,1,2,1,1,,2,,2,,2,1,3,20000,441,2,0,1,0,0,0,2,2,16,3,0,0,0,0
1100070,1,9100070,3,0,2,3,2,1,2,2,1,,2,,2,,1,1,3,20000,426,2,0,4,2,0,0,2,2,4,2,0,2,0,2
