CHESCO,X,Y,SLOPE,FOURLNE300,INTERST800,REGRAIL300,RAILSTN100,PARKS500M,WATER100,CITBORO_10,DIST_WATER,DIST_RAILS,DIST_REGRA,DIST_PASSR,DIST_4LNE_,DIST_INTER,DIST_PARKS,PAL_WETLND,FARM92,PASTURE92,FOREST92,URBAN01,URBAN92,POPDEN90,MEDINC90,MEDHSEVAL_,PCT_WHITE_,PCT_SFHOME,PCT_POV_90,PCT_HSB_19,PCT_COLGRD
1,1615501.477,186178.098,3.869,0,0,0,0,0,0,0,707.12,3535.59,3041.43,2915.52,4717.06,10000.15,4031.19,0,0,0,1,0,0,0,55157,160200,97,99,1,3,1
1,1616001.485,186178.098,1.998,0,0,0,0,0,0,0,500.01,3905.19,3162.33,3162.33,4924.51,10000.15,4301.23,0,0,0,1,0,0,0,65452,160200,97,94,1,10,1
1,1616501.493,186178.098,0.447,0,0,0,0,0,1,0,0.00,4301.23,3354.15,3354.15,5025.02,10000.15,4527.76,0,0,0,1,0,0,23,65452,160200,97,94,1,10,1
1,1617001.500,186178.098,3.317,0,0,0,0,0,1,0,0.00,4717.06,3535.59,3605.61,5099.10,10000.15,4031.19,0,0,0,1,0,0,175,65452,220100,97,94,1,10,1
1,1617501.508,186178.098,3.974,0,0,0,0,0,0,0,500.01,5025.02,3640.11,3807.95,5220.23,10000.15,3535.59,0,0,0,1,0,0,69,65452,220100,98,94,2,10,2
1,1618001.516,186178.098,3.159,0,0,0,0,0,0,0,500.01,5000.08,3807.95,4031.19,5385.25,10000.15,3041.43,0,0,1,0,0,0,69,65452,220100,98,94,2,10,2
1,1618501.523,186178.098,3.099,0,0,0,0,0,0,0,707.12,5025.02,4031.19,4272.07,5147.89,10000.15,2549.55,0,0,1,0,0,0,565,65452,220100,98,94,2,10,2
1,1619001.531,186178.098,3.109,0,0,0,0,0,0,0,1118.05,5099.10,4301.23,4031.19,4717.06,10012.65,2061.58,0,0,0,1,0,0,43,65452,220100,98,94,2,10,2
1,1619501.539,186178.098,2.236,0,0,0,0,0,0,0,1414.24,5220.23,4609.84,3535.59,4272.07,10050.03,1581.16,0,0,0,1,0,0,43,65452,220100,98,94,2,10,2
1,1620001.546,186178.098,1.484,0,0,0,0,0,0,0,1802.80,5385.25,4924.51,3041.43,3807.95,10112.03,1118.05,0,0,0,0,0,0,137,65452,220100,98,94,2,10,2
1,1620501.554,186178.098,1.353,0,0,0,0,0,0,1,2236.10,5590.26,5147.89,2549.55,3354.15,10198.20,707.12,0,0,1,0,0,0,10,65452,220100,98,94,2,10,2
1,1621001.562,186178.098,3.579,1,0,0,0,0,0,1,2692.62,5831.04,5408.41,2061.58,2915.52,10307.92,500.01,1,0,1,0,0,0,3577,29245,113400,98,51,2,45,2
1,1621501.569,186178.098,3.606,1,0,0,0,0,0,1,3162.33,6103.37,5700.97,1581.16,2500.04,10440.47,707.12,0,0,1,0,0,0,1393,29245,131300,60,51,14,45,14
1,1622001.577,186178.098,1.186,1,0,0,0,0,0,1,3605.61,6403.22,6020.89,1118.05,2000.03,10594.97,1118.05,1,0,0,0,1,1,4000,29245,131300,89,51,14,45,14
1,1622501.585,186178.098,1.064,1,0,0,0,0,0,1,4031.19,6708.31,6364.06,707.12,1500.02,10770.50,1581.16,0,0,0,0,1,1,13000,25613,88900,89,48,14,54,14
1,1623001.592,186178.098,0.763,1,0,0,0,0,0,1,4472.21,6946.33,6708.31,500.01,1000.02,10966.02,2061.58,0,0,0,0,0,1,0,25613,172900,63,48,29,54,29
1,1623501.600,186178.098,0.437,1,0,0,0,0,0,1,4717.06,7211.21,6946.33,500.01,500.01,11180.51,2549.55,0,0,0,0,1,1,0,51934,172900,94,68,3,12,3
1,1624001.608,186178.098,0.629,1,0,0,0,0,0,1,5000.08,7500.12,7211.21,500.01,0.00,11401.93,3041.43,1,0,0,0,1,1,0,51934,172900,94,68,3,12,3
1,1624501.615,186178.098,1.309,1,0,0,0,0,0,0,5315.16,7810.37,7500.12,0.00,500.01,11543.57,3535.59,0,0,0,0,0,1,813,51934,172900,94,68,3,12,3
1,1625001.623,186178.098,2.150,1,0,0,0,0,0,0,5656.94,8139.54,7810.37,0.00,1000.02,11704.88,4031.19,0,0,0,0,0,1,1464,51934,212800,94,68,3,12,3
1,1625501.631,186178.098,1.487,1,0,0,0,0,0,0,6020.89,8485.41,8062.38,0.00,1500.02,11885.05,4527.76,1,0,0,0,1,1,701,51934,212800,96,68,2,12,2
1,1626001.639,186178.098,0.750,1,0,0,0,0,0,0,6364.06,8846.04,8276.60,500.01,2000.03,12083.23,5025.02,1,0,0,0,1,1,769,68361,212800,96,98,2,7,2
1,1626501.646,186178.098,1.655,1,0,0,0,0,0,0,6726.92,9219.69,8500.13,500.01,2000.03,12298.56,5522.77,0,0,0,0,0,0,245,62090,216800,96,88,2,11,2
1,1627001.654,186178.098,2.843,1,0,0,0,0,0,0,7071.18,9513.30,8746.56,707.12,2000.03,12530.16,6020.89,0,0,0,0,0,0,62,62090,216800,95,88,1,11,1
1,1627501.662,186178.098,2.341,1,0,0,0,0,0,0,7433.15,9500.15,9014.02,1000.02,2000.03,12747.75,6519.30,0,0,0,1,0,0,36,62090,216800,95,88,1,11,1
1,1628001.669,186178.098,1.169,1,0,0,0,0,0,0,7810.37,9513.30,9192.53,1000.02,2000.03,12971.32,7017.94,1,0,0,1,0,0,15,62090,216800,95,88,1,11,1
1,1628501.677,186178.098,1.755,1,0,0,0,0,0,0,8200.74,9552.63,9394.29,707.12,2061.58,13200.58,7516.76,0,0,0,1,0,0,372,62090,264300,95,88,1,11,1
1,1629001.685,186178.098,1.956,1,0,0,0,0,0,0,8602.46,9617.84,9617.84,500.01,2236.10,13341.87,8015.73,0,0,0,1,0,1,220,62090,231600,92,88,2,11,2
1,1594001.147,185678.090,0.756,0,0,0,0,0,0,0,4472.21,15033.53,15033.53,5147.89,3605.61,15524.41,7826.36,0,0,1,0,0,0,37,41859,122200,91,78,4,16,4
1,1594501.155,185678.090,1.502,0,0,0,0,0,0,0,4717.06,14534.67,14534.67,4924.51,3354.15,15403.16,7382.53,0,0,1,0,0,0,37,41859,122200,97,78,7,16,7
1,1595001.162,185678.090,4.915,0,0,0,0,0,0,0,5000.08,14035.88,14035.88,4717.06,3162.33,15297.29,6946.33,0,0,1,0,0,0,109,41859,122200,97,78,7,16,7
1,1595501.170,185678.090,8.306,1,0,0,0,0,0,0,5315.16,13537.19,13537.19,4472.21,2915.52,15207.14,6500.10,0,0,1,0,0,0,77,41859,122200,97,78,7,16,7
1,1596001.178,185678.090,9.086,1,0,0,0,0,0,0,5656.94,13038.61,13038.61,4272.07,2692.62,15132.98,6041.62,0,0,1,0,0,0,77,41859,122200,97,78,7,16,7
1,1596501.185,185678.090,5.052,1,0,0,0,0,0,0,5590.26,12540.13,12540.13,4031.19,2549.55,15075.04,5590.26,0,0,1,0,0,0,134,41859,122200,97,78,7,16,7
1,1597001.193,185678.090,0.426,1,0,0,0,0,0,0,5147.89,12041.78,12041.78,3807.95,2500.04,15033.53,5147.89,0,0,1,0,0,0,134,41859,122200,97,78,7,16,7
1,1597501.201,185678.090,2.954,1,0,0,0,0,0,0,4717.06,11543.57,11543.57,3605.61,2236.10,15008.56,4717.06,0,0,0,1,0,0,82,41859,122200,97,78,7,16,7
1,1598001.208,185678.090,3.123,1,0,0,0,0,0,0,4301.23,11045.53,11045.53,3354.15,2061.58,15000.23,4301.23,0,0,0,1,0,0,82,41859,122200,97,78,7,16,7
1,1598501.216,185678.090,2.315,1,0,0,0,0,0,0,3905.19,10547.67,10547.67,3162.33,2000.03,15000.23,3905.19,0,0,0,1,0,0,83,41859,122200,97,78,7,16,7
1,1599001.224,185678.090,2.530,1,0,0,0,0,0,0,3535.59,10050.03,10050.03,2915.52,1802.80,14705.67,3535.59,1,0,1,0,0,0,83,41859,122200,97,78,7,16,7
1,1599501.231,185678.090,2.110,1,0,0,0,0,0,0,3201.61,9552.63,9552.63,2692.62,1414.24,14422.43,3201.61,1,0,1,0,0,0,18,41859,122200,97,78,7,16,7
1,1600001.239,185678.090,1.700,1,0,0,0,0,0,0,2915.52,9055.52,9055.52,2500.04,1118.05,14151.19,2828.47,0,0,1,0,0,0,46,41859,122200,97,78,7,16,7
1,1600501.247,185678.090,0.738,1,0,0,0,0,0,0,2692.62,8558.75,8558.75,2236.10,1000.02,13892.66,2500.04,0,0,1,0,0,0,46,41859,122200,97,78,7,16,7
1,1601001.254,185678.090,1.172,1,0,0,0,0,0,0,2500.04,8062.38,8062.38,2061.58,707.12,13647.55,2236.10,1,0,0,0,0,0,5,41859,87200,97,78,7,16,7
1,1601501.262,185678.090,1.581,1,0,0,0,0,0,0,2236.10,7566.49,7566.49,1802.80,500.01,13416.61,2061.58,0,0,0,1,0,0,0,41859,87200,68,78,6,16,6
1,1602001.270,185678.090,0.645,1,0,0,0,0,0,0,1802.80,7071.18,7071.18,1581.16,500.01,13200.58,2000.03,1,0,0,1,0,0,0,41859,87200,68,78,6,16,6
1,1602501.277,185678.090,1.485,1,0,0,0,0,0,0,1414.24,6576.57,6576.57,1118.05,0.00,13000.20,2061.58,0,0,0,1,0,0,46,34544,87200,68,87,6,43,6
1,1603001.285,185678.090,2.245,1,0,0,0,0,0,0,1000.02,6082.86,6082.86,707.12,0.00,12816.20,2236.10,0,0,0,1,0,0,46,34544,87200,68,87,6,43,6
1,1603501.293,185678.090,1.467,1,0,0,0,0,0,1,500.01,5590.26,5590.26,500.01,0.00,12649.31,2500.04,0,0,0,1,0,0,220,34544,58900,68,87,6,43,6
1,1604001.300,185678.090,1.182,1,0,0,0,0,1,1,0.00,5099.10,5099.10,0.00,500.01,12500.19,2828.47,0,0,0,0,0,0,220,34544,58900,34,87,18,43,18
1,1604501.308,185678.090,1.366,1,0,0,0,0,0,1,500.01,4609.84,4609.84,500.01,707.12,12349.28,3201.61,0,0,0,1,0,0,0,22565,58900,34,53,18,62,18
1,1605001.316,185678.090,3.070,1,0,0,0,0,0,1,707.12,4123.17,4123.17,500.01,1000.02,12175.98,3605.61,0,0,0,1,0,0,0,34544,58900,34,87,18,43,18
1,1605501.324,185678.090,3.890,1,0,0,0,0,0,1,1118.05,3640.11,3640.11,0.00,1000.02,12021.00,4031.19,0,0,0,1,0,0,50,34544,58900,34,87,18,43,18
1,1606001.331,185678.090,6.482,1,0,0,0,0,0,1,1581.16,3162.33,3162.33,0.00,1118.05,11885.05,4472.21,0,0,0,1,0,0,428,38175,100100,34,80,18,17,18
1,1606501.339,185678.090,6.162,1,0,1,0,0,0,1,2061.58,2692.62,2692.62,0.00,1414.24,11768.78,4924.51,0,0,0,1,0,0,0,38175,100100,78,80,9,17,9
1,1607001.347,185678.090,2.181,1,0,1,0,0,0,1,2500.04,2236.10,2236.10,0.00,1581.16,11629.88,5385.25,0,0,0,1,0,0,1000,38175,132400,78,80,9,17,9
1,1607501.354,185678.090,4.205,1,0,1,0,0,0,0,2549.55,1802.80,1802.80,500.01,1802.80,11423.83,5408.41,0,0,0,0,0,0,2,38175,132400,91,80,4,17,4
1,1608001.362,185678.090,6.761,1,0,1,0,0,0,0,2692.62,1414.24,1414.24,500.01,2000.03,11236.28,5000.08,0,0,0,0,1,0,2,38175,132400,91,80,4,17,4
1,1608501.370,185678.090,6.789,1,0,1,0,0,0,0,2915.52,1118.05,1118.05,707.12,2000.03,11068.14,4609.84,0,0,0,1,0,0,2,38175,148200,91,80,4,17,4
1,1609001.377,185678.090,4.680,1,0,1,0,0,0,0,3162.33,1000.02,1000.02,1000.02,2061.58,10920.33,4242.71,0,0,0,1,0,0,225,55157,148200,96,99,1,3,1
1,1609501.385,185678.090,2.702,1,0,1,0,0,0,0,3354.15,1118.05,1000.02,1118.05,2236.10,10793.68,3905.19,0,0,0,1,0,0,457,55157,148200,96,99,1,3,1
1,1610001.393,185678.090,1.836,1,0,1,0,0,0,0,3605.61,1414.24,1118.05,1414.24,2500.04,10688.94,3605.61,1,0,0,1,0,0,261,55157,148200,96,99,1,3,1
1,1610501.400,185678.090,1.204,1,0,1,0,0,0,0,3807.95,1802.80,1414.24,1581.16,2692.62,10606.76,3354.15,0,0,0,1,0,0,195,55157,148200,96,99,1,3,1
1,1611001.408,185678.090,0.500,1,0,1,0,0,0,0,3905.19,2236.10,1581.16,1802.80,2915.52,10547.67,3162.33,1,0,0,1,0,0,195,55157,148200,96,99,1,3,1
1,1611501.416,185678.090,1.755,0,0,1,0,0,0,0,3535.59,2692.62,1802.80,2121.35,3162.33,10512.06,3041.43,0,0,0,1,0,0,1501,55157,148200,96,99,1,3,1
1,1612001.423,185678.090,1.521,0,0,1,0,0,0,0,3201.61,3162.33,2061.58,2500.04,3354.15,10500.16,3000.05,1,0,0,1,0,0,1929,55157,148200,96,99,1,3,1
1,1612501.431,185678.090,0.158,0,0,1,0,0,0,0,2828.47,3041.43,2236.10,2692.62,3605.61,10500.16,3041.43,0,0,0,1,0,0,319,55157,148200,96,99,1,3,1
1,1613001.439,185678.090,2.684,0,0,1,0,0,0,0,2500.04,3000.05,2500.04,2915.52,3807.95,10500.16,3162.33,0,0,0,1,0,0,112,55157,148200,96,99,1,3,1
1,1613501.446,185678.090,2.215,0,0,1,0,0,0,0,2236.10,3041.43,2692.62,3000.05,4031.19,10500.16,3354.15,1,0,0,1,0,0,675,55157,148200,96,99,1,3,1
1,1614001.454,185678.090,0.697,0,0,1,0,0,0,0,2061.58,3162.33,2915.52,3000.05,4301.23,10500.16,3605.61,0,0,0,1,0,0,313,55157,160200,96,99,1,3,1
1,1614501.462,185678.090,3.138,0,0,0,0,0,0,0,1802.80,3354.15,3162.33,3041.43,4609.84,10500.16,3905.19,1,0,0,1,0,0,313,55157,160200,97,99,1,3,1
1,1615001.470,185678.090,4.481,0,0,0,0,0,0,0,1414.24,3605.61,3354.15,3162.33,4924.51,10500.16,4242.71,1,0,0,1,0,0,202,51918,160200,97,80,1,14,1
1,1615501.477,185678.090,2.800,0,0,0,0,0,0,0,1118.05,3905.19,3535.59,3354.15,5147.89,10500.16,4472.21,0,0,0,1,0,0,202,51918,160200,97,80,1,14,1
1,1616001.485,185678.090,3.947,0,0,0,0,0,0,0,707.12,4242.71,3640.11,3605.61,5385.25,10500.16,4717.06,0,0,0,1,0,0,50,51918,160200,97,80,1,14,1
1,1616501.493,185678.090,3.730,0,0,0,0,0,0,0,500.01,4609.84,3807.95,3807.95,5522.77,10500.16,4609.84,0,0,0,1,0,0,50,51918,160200,97,80,1,14,1
1,1617001.500,185678.090,0.746,0,0,0,0,0,1,0,0.00,5000.08,4031.19,4031.19,5590.26,10500.16,4123.17,0,0,0,1,0,0,57,51918,160200,97,80,1,14,1
1,1617501.508,185678.090,0.795,0,0,0,0,0,1,0,0.00,5408.41,4123.17,4000.06,5700.97,10500.16,3640.11,0,0,0,1,0,0,7,65452,220100,97,94,1,10,1
1,1618001.516,185678.090,0.474,0,0,0,0,0,1,0,0.00,5500.08,4272.07,4000.06,5831.04,10500.16,3162.33,0,0,1,0,0,0,0,65452,220100,98,94,2,10,2
1,1618501.523,185678.090,0.580,0,0,0,0,0,0,0,500.01,5522.77,4472.21,4000.06,5385.25,10500.16,2692.62,0,0,1,0,0,0,2,65452,220100,98,94,2,10,2
1,1619001.531,185678.090,2.303,0,0,0,0,0,0,0,707.12,5590.26,4717.06,4000.06,4924.51,10512.06,2236.10,0,0,0,1,0,0,2,65452,220100,98,94,2,10,2
1,1619501.539,185678.090,2.072,0,0,0,0,0,0,0,1118.05,5700.97,5000.08,3640.11,4472.21,10547.67,1802.80,0,0,0,1,0,0,43,65452,220100,98,94,2,10,2
1,1620001.546,185678.090,1.402,0,0,0,0,0,0,0,1581.16,5852.44,5315.16,3162.33,4000.06,10606.76,1414.24,0,0,0,1,0,0,41,65452,220100,98,94,2,10,2
1,1620501.554,185678.090,3.456,0,0,0,0,0,0,0,2061.58,6041.62,5590.26,2692.62,3500.05,10688.94,1118.05,0,0,1,0,0,0,1927,65452,220100,98,94,2,10,2
1,1621001.562,185678.090,2.785,0,0,0,0,0,0,1,2500.04,6265.08,5831.04,2236.10,3000.05,10793.68,1000.02,0,0,1,0,0,0,1927,65452,220100,98,94,2,10,2
1,1621501.569,185678.090,1.803,1,0,0,0,0,0,1,2915.52,6519.30,6103.37,1802.80,2500.04,10920.33,1118.05,0,0,1,0,0,0,5286,29245,131300,98,51,2,45,2
1,1622001.577,185678.090,1.221,1,0,0,0,0,0,1,3354.15,6800.84,6403.22,1414.24,2000.03,11068.14,1414.24,1,0,0,0,1,1,7833,32395,131300,89,54,14,80,14
1,1622501.585,185678.090,0.746,1,0,0,0,0,0,1,3807.95,7106.44,6726.92,1118.05,1500.02,11236.28,1802.80,0,0,0,0,1,1,6850,32395,172900,89,54,14,80,14
1,1623001.592,185678.090,0.481,1,0,0,0,0,0,1,4031.19,7382.53,7071.18,1000.02,1000.02,11423.83,2236.10,0,0,0,0,1,1,9333,25613,172900,94,48,3,54,3
1,1623501.600,185678.090,0.515,1,0,0,0,0,0,1,4301.23,7632.29,7382.53,1000.02,500.01,11629.88,2692.62,0,0,0,0,1,1,11,51934,172900,94,68,3,12,3
1,1624001.608,185678.090,0.960,1,0,0,0,0,0,1,4609.84,7905.82,7632.29,707.12,0.00,11853.45,3162.33,0,0,0,0,1,1,11,51934,172900,94,68,3,12,3
1,1624501.615,185678.090,1.346,1,0,0,0,0,0,0,4949.82,8200.74,7905.82,500.01,500.01,12021.00,3640.11,0,0,0,0,1,1,648,51934,212800,94,68,3,12,3
1,1625001.623,185678.090,1.744,1,0,0,0,0,0,0,5315.16,8514.82,8200.74,500.01,1000.02,12175.98,4123.17,0,0,0,0,0,1,701,51934,212800,96,68,2,12,2
1,1625501.631,185678.090,1.711,1,0,0,0,0,0,0,5656.94,8846.04,8500.13,0.00,1500.02,12349.28,4609.84,0,0,0,0,1,1,897,68361,212800,96,98,2,7,2
1,1626001.639,185678.090,1.409,1,0,0,0,0,0,0,6020.89,9192.53,8732.26,0.00,2000.03,12540.13,5099.10,0,0,0,0,1,0,696,68361,212800,96,98,2,7,2
1,1626501.646,185678.090,1.680,1,0,0,0,0,0,0,6364.06,9552.63,8944.41,0.00,2500.04,12747.75,5590.26,0,0,1,0,0,1,619,68361,212800,96,98,2,7,2
1,1627001.654,185678.090,2.410,1,0,0,0,0,0,0,6726.92,9924.87,9178.92,500.01,2500.04,12971.32,6082.86,0,0,1,0,0,0,630,62090,216800,96,88,2,11,2
1,1627501.662,185678.090,2.726,1,0,0,0,0,0,0,7106.44,10000.15,9434.13,500.01,2500.04,13200.58,6576.57,0,0,1,0,0,0,62,62090,216800,95,88,1,11,1
1,1628001.669,185678.090,0.992,1,0,0,0,0,0,0,7500.12,10012.65,9656.75,500.01,2500.04,13416.61,7071.18,0,0,1,0,0,0,134,62090,264300,95,88,1,11,1
1,1628501.677,185678.090,1.638,1,0,0,0,0,0,0,7905.82,10050.03,9849.01,500.01,2549.55,13647.55,7566.49,0,0,1,0,0,0,15,62090,264300,92,88,2,11,2
1,1629001.685,185678.090,0.922,1,0,0,0,0,0,0,8321.79,10112.03,10062.46,0.00,2692.62,13829.53,8062.38,0,0,1,0,0,0,43,74610,264300,92,97,2,16,2
1,1629501.692,185678.090,1.180,1,0,0,0,0,0,0,8602.46,10198.20,10198.20,0.00,2915.52,13946.54,8558.75,0,0,1,0,0,0,82,58797,231600,92,97,2,32,2
1,1594001.147,185178.083,3.816,0,0,0,0,0,0,0,4031.19,15075.04,15075.04,4717.06,3201.61,16008.06,8062.38,0,0,1,0,0,0,50,38750,114800,91,81,4,24,4
1,1594501.155,185178.083,8.050,1,0,0,0,0,0,0,4301.23,14577.60,14577.60,4472.21,2915.52,15890.49,7615.89,0,0,1,0,0,0,50,41859,114800,91,78,4,16,4
1,1595001.162,185178.083,10.956,1,0,0,0,0,0,0,4609.84,14080.34,14080.34,4272.07,2692.62,15787.90,7159.02,0,0,0,1,0,0,37,41859,103900,91,78,4,16,4
1,1595501.170,185178.083,8.863,1,0,0,0,0,0,0,4949.82,13583.29,13583.29,4031.19,2500.04,15700.56,6708.31,0,0,1,0,0,0,11,41859,122200,97,78,3,16,3
1,1596001.178,185178.083,4.377,1,0,0,0,0,0,0,5315.16,13086.45,13086.45,3807.95,2236.10,15628.74,6265.08,0,0,1,0,0,0,0,41859,122200,97,78,7,16,7
1,1596501.185,185178.083,0.683,1,0,0,0,0,0,0,5700.97,12589.87,12589.87,3605.61,2061.58,15572.65,5831.04,1,0,1,0,0,0,0,41859,122200,97,78,7,16,7
1,1597001.193,185178.083,2.516,1,0,0,0,0,0,0,5408.41,12093.57,12093.57,3354.15,2000.03,15532.46,5408.41,0,0,1,0,0,0,0,41859,122200,97,78,7,16,7
1,1597501.201,185178.083,1.471,1,0,0,0,0,0,0,5000.08,11597.59,11597.59,3162.33,1802.80,15508.30,5000.08,1,0,0,0,0,0,82,41859,122200,97,78,7,16,7
1,1598001.208,185178.083,2.136,1,0,0,0,0,0,0,4609.84,11101.97,11101.97,2915.52,1581.16,15500.24,4609.84,0,0,0,1,0,0,82,41859,122200,97,78,7,16,7
1,1598501.216,185178.083,2.663,1,0,0,0,0,0,0,4242.71,10606.76,10606.76,2692.62,1500.02,15403.16,4242.71,0,0,0,0,0,0,83,41859,122200,97,78,7,16,7
1,1599001.224,185178.083,3.106,1,0,0,0,0,0,0,3905.19,10112.03,10112.03,2500.04,1414.24,15116.45,3905.19,0,0,0,1,0,0,18,41859,122200,97,78,7,16,7
1,1599501.231,185178.083,2.704,1,0,0,0,0,0,0,3605.61,9617.84,9617.84,2236.10,1118.05,14841.05,3535.59,0,0,1,0,0,0,18,41859,122200,97,78,7,16,7
1,1600001.239,185178.083,2.099,1,0,0,0,0,0,0,3354.15,9124.28,9124.28,2061.58,707.12,14577.60,3201.61,0,0,1,0,0,0,0,41859,122200,97,78,7,16,7
1,1600501.247,185178.083,0.840,1,0,0,0,0,0,0,3162.33,8631.47,8631.47,1802.80,500.01,14326.77,2915.52,0,0,1,0,0,0,104,41859,87200,97,78,7,16,7
1,1601001.254,185178.083,1.255,1,0,0,0,0,0,0,2915.52,8139.54,8139.54,1581.16,500.01,14089.22,2692.62,0,0,1,0,0,0,46,41859,87200,68,78,6,16,6
1,1601501.262,185178.083,2.404,1,0,0,0,0,0,0,2500.04,7648.65,7648.65,1414.24,0.00,13865.64,2549.55,0,0,1,0,0,0,70,34544,87200,68,87,6,43,6
1,1602001.270,185178.083,1.895,1,0,0,0,0,0,0,2000.03,7159.02,7159.02,1118.05,0.00,13656.71,2500.04,0,0,0,1,0,0,426,34544,87200,68,87,6,43,6
1,1602501.277,185178.083,1.803,1,0,0,0,0,0,0,1500.02,6670.94,6670.94,1000.02,0.00,13463.12,2549.55,0,0,0,1,0,0,345,34544,87200,68,87,6,43,6
1,1603001.285,185178.083,2.163,1,0,0,0,0,0,1,1000.02,6184.75,6184.75,707.12,500.01,13285.53,2692.62,0,0,0,1,1,0,345,34544,87200,68,87,6,43,6
1,1603501.293,185178.083,3.829,1,0,0,0,0,0,1,500.01,5700.97,5700.97,500.01,500.01,13124.61,2915.52,0,0,0,1,1,0,914,34544,87200,68,87,6,43,6
1,1604001.300,185178.083,4.790,1,0,0,0,0,1,1,0.00,5220.23,5220.23,0.00,707.12,12980.96,3201.61,0,0,0,1,0,0,0,22565,58900,68,53,6,62,6
1,1604501.308,185178.083,2.248,1,0,0,0,0,1,1,0.00,4743.49,4743.49,0.00,1118.05,12816.20,3535.59,0,0,0,1,0,0,184,22565,58900,34,53,18,62,18
1,1605001.316,185178.083,2.723,1,0,0,0,0,0,1,500.01,4272.07,4272.07,0.00,1414.24,12649.31,3905.19,0,0,0,1,0,0,184,22565,82300,34,53,18,62,18
1,1605501.324,185178.083,5.157,1,0,0,0,0,0,1,1000.02,3807.95,3807.95,0.00,1500.02,12500.19,4301.23,0,0,0,1,0,0,1352,22565,82300,89,53,6,62,6
1,1606001.331,185178.083,3.350,1,0,0,0,0,0,1,1414.24,3354.15,3354.15,500.01,1581.16,12369.51,4717.06,0,0,0,1,0,0,0,22565,82300,89,53,6,62,6
1,1606501.339,185178.083,1.559,1,0,1,0,0,0,1,1802.80,2915.52,2915.52,500.01,1802.80,12257.84,5147.89,0,0,0,1,0,0,1332,38175,132400,89,80,6,17,6
1,1607001.347,185178.083,4.486,1,0,1,0,0,0,1,2000.03,2500.04,2500.04,500.01,2061.58,12083.23,5590.26,0,0,0,1,0,0,1600,38175,132400,91,80,4,17,4
1,1607501.354,185178.083,5.410,1,0,1,0,0,0,0,2061.58,2121.35,2121.35,707.12,2236.10,11885.05,5700.97,0,0,0,1,1,0,358,44310,132400,91,87,4,16,4
1,1608001.362,185178.083,5.154,1,0,1,0,0,0,0,2236.10,1802.80,1802.80,1000.02,2500.04,11704.88,5315.16,0,0,0,0,0,0,204,44310,132400,91,87,4,16,4
1,1608501.370,185178.083,3.183,1,0,1,0,0,0,0,2500.04,1581.16,1581.16,1118.05,2500.04,11543.57,4949.82,0,0,0,1,0,1,86,44310,132400,91,87,4,16,4
1,1609001.377,185178.083,0.795,1,0,1,0,0,0,0,2692.62,1500.02,1500.02,1414.24,2549.55,11401.93,4609.84,0,0,0,1,0,0,89,55157,148200,91,99,4,3,4
1,1609501.385,185178.083,1.255,1,0,1,0,0,0,0,2915.52,1581.16,1500.02,1581.16,2692.62,11280.69,4301.23,0,0,0,1,0,0,155,55157,148200,96,99,1,3,1
1,1610001.393,185178.083,1.312,1,0,1,0,0,0,0,3162.33,1802.80,1581.16,1802.80,2915.52,11180.51,4031.19,0,0,0,1,0,0,56,55157,148200,96,99,1,3,1
1,1610501.400,185178.083,1.375,0,0,1,0,0,0,0,3354.15,2121.35,1802.80,2061.58,3162.33,11101.97,3807.95,0,0,0,1,0,0,56,55157,148200,96,99,1,3,1
1,1611001.408,185178.083,2.025,0,0,1,0,0,0,0,3605.61,2500.04,2061.58,2236.10,3354.15,11045.53,3640.11,0,0,0,1,0,0,195,55157,148200,96,99,1,3,1
1,1611501.416,185178.083,1.863,0,0,1,0,0,0,0,3354.15,2915.52,2236.10,2500.04,3605.61,11011.53,3535.59,0,0,0,1,0,0,1501,55157,148200,96,99,1,3,1
1,1612001.423,185178.083,1.991,0,0,1,0,0,0,0,3162.33,3354.15,2500.04,2500.04,3807.95,11000.17,3500.05,0,0,0,0,0,0,1501,55157,148200,96,99,1,3,1
1,1612501.431,185178.083,1.535,0,0,1,0,0,0,0,3041.43,3535.59,2692.62,2549.55,4031.19,11000.17,3535.59,1,0,0,1,0,0,605,55157,148200,96,99,1,3,1
1,1613001.439,185178.083,2.746,0,0,1,0,0,0,0,2915.52,3500.05,2915.52,2692.62,4272.07,11000.17,3640.11,0,0,0,1,0,0,757,55157,148200,96,99,1,3,1
1,1613501.446,185178.083,3.993,0,0,0,0,0,0,0,2692.62,3535.59,3162.33,2915.52,4472.21,11000.17,3807.95,0,0,0,1,0,0,559,55157,160200,96,99,1,3,1
1,1614001.454,185178.083,3.620,0,0,0,0,0,0,0,2500.04,3640.11,3354.15,3041.43,4717.06,11000.17,4031.19,0,0,0,1,0,0,313,55157,160200,97,99,1,3,1
1,1614501.462,185178.083,2.317,0,0,0,0,0,0,0,2121.35,3807.95,3605.61,3162.33,5000.08,11000.17,4301.23,1,0,0,1,0,0,626,51918,160200,97,80,1,14,1
1,1615001.470,185178.083,2.103,0,0,0,0,0,0,0,1802.80,4031.19,3807.95,3354.15,5315.16,11000.17,4609.84,0,0,0,1,0,0,202,51918,160200,97,80,1,14,1
1,1615501.477,185178.083,3.599,0,0,0,0,0,0,0,1414.24,4301.23,4031.19,3605.61,5590.26,11000.17,4924.51,0,0,0,1,0,0,2211,51918,160200,97,80,1,14,1
